docID,namaBarang,desc,harga
200,sony 40 full hd led tv 40r352 garansi resmi sony indonesia ,teknolog motionflow xr 100 full hd 1080 hdmi fm radio ,Rp 4099000
201,sony bravia led tv 4k uhd kd 55x9000c 55inch android tv plus 3dimensi garansi resmi ,freeledtv19inch sony led tv kd 55x9000c spek sbb big size 55inch 4k ultra hd resolusi processor x1 3dimensi slim bezzel android tv internet x reality pro gital tv tuner ultra slim design usb 2 0 smart movie support hdd upto 1tb hdmi input optical audio lan cable connection audio in jack 3 5mm buru order gan promo free led tv 19inch branded utk luar pulau anjur packing kayu biaya sesuai thx ,Rp 16888000
202,led tv sony bravia 48inch kdl 48w700c free dvd player bluray ,led tv sony kdl 48w700c spek sbb big size 48inch full hd 1080p internet tv hdmi input usb smart 2 0 movie hdd support slim design x reality pro khusus sby n sktr free cod tuna tempat area by expedisi ogks subsid 50 by lapak free dvd player bluray lg bp125 thx ,Rp 7350000
203,sony led tv 40r350 new segel ,color black display features full hd display size 40 0 gender unisex model kdl 40r350b size l x w x h 6 3x91 7x59 8 weight 16 warranty iod 1 years warranty type local manufacturer warranty improve your viewing experience with crisp image quality and well balanced surround sound with the sony bravia 40r350b with a unique x protection pro feature it protects the tv from any external threats such as humidity surges lightning and dust so you are able to enjoy high quality entertainment that lasts longer clearer more natural image details enter the world of spectacular crisp moving images with the clear resolution enhancer this feature provides superior reduction of noise natural pictures while offering a depth of realism balanced reproduction of sound frequencies the sonys clear phase speakers will drastically improve your listening experience as much as the crisp details on screen this technology quickly fine tunes the frequency of the speakers for a more balanced pure natural audio that is crafted to precision lifelike action with smoother movement the motionflow minimizes motion blur for fast moving scenes to deliver smooth and less blurry images while you are enjoying fast action sequences or fast paced sports simply choose from the selection of viewing modes to suit your preferences for all types of programmes listen to your favourite radio stations this tv makes a great sounding radio too enjoy crisp and clear reception of your favourite radio station through its powerful speakers simply toggle radio stations using your tv remote up to 30 stations can be favourited and named for an instant recall whenever you want ,Rp 4150000
204,led tv sony bravia kdl 55w800c android tv 55inch ,led tv sony spek sbb big size 55inch led full hd 1080p android tv wifi usb smart 2 0 movie hdmi input stand led stainless minimize slim design barang baru gress garansi 1th sony khusus sby n sktr layan cod tuna tempat thx ,Rp 13499000
205,sony 48 quot internet tv led kdl 48w650d dvb t2 ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir ,Rp 6499000
206,led tv full hd 55inch sony bravia kdl55w954 3dimensi smart tv seri kolektor ,led tv big screen 55inch sony bravia seri w954 khusus kolektor yg ngerti kelas barang feature 3dimensi smart tv free dvd bluray 3dimensi player merk samsung ogks krm free le indonesia maximal subsid ogks 1jt free wall bracket ukr besar 70inch thx ,Rp 24500000
207,promo led tv sony full hd 40 quot klv 40r352c ,screen size 40 amp quot 101 6cm 16 9 tv system 1 analoge b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1p hdmi component 1p hdmi component 4876 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture display resolution fu210,televisi tv led sharp 32 inch 32le185 ,layan irim via go send go jek aman hari 32le185 32 inch led beda 32le180 untuk type 32le185 play movie usb hd ready tv with led backlight usb movie 10w sound reflecting design super eco mode antenna booster photo frame mode timer function eco mode beri konsumsi daya tv rendah simpan setengah 18w model standar multimedia player via usb koneksi port usb aquos utar file video foto musik simpan flash disk sound reflect design refleksi sound lengkung suara luar televisi pecah dengar sempurna 7 shields protection lengkap 7 lindung ketat kualitas standart jepang untuk lindung televisi ,Rp 2275000
211,sony klv 32r302c tv led 32 inch ,led tv 32 inch kualitas gambar jernih detail clear resolution enhancer lengkap colo hdmi lengkap x protection pro garansi resmi 1 tahun penting free packing kayu ,Rp 3200000
212,promo led tv sony full hd 40 quot klv 40r352c ,screen size 40 amp quot 101 6cm 16 9 tv system 1 analoge b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1p hdmi component 1p hdmi component 4876 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture display resolution full hd motionflow motionflow xr 100hz backlight module direct led dimming type frame dimming live colour yes advanced contrast enhancer ace yes 24p true cinema yes viewing angle 178 right to left 178 up to down screen format tv auto wide full normal wide zoom zoom 4 3 default pc full 1 full 2 normal picture mode vivid standard custom photo vivid photo standard photo custom cinema game graphics sports cinemotion film mode cinema drive yes audio speaker type open baffle sound mode standard music cinema game sports s master s master gital amplifier dolby dolby gital dolby gital plus dolby pulse stereo system nicam a2 audio output power 5w 5w speaker configuration 2ch full range 40x80mm x2 minals hdmi connections 2 1side 1rear hdcp hdcp1 4 usb 2 0 1 side composite video input s 1 rear hybrid w component component video y pb pr input s 1 rear hybrid w composite rf connection input s 1 rear analog audio input s 1 rear audio out 1 rear hybrid w audio out headphone out 1 rear hybrid w audio out other features bravia sync including hdmi cec yes fm radio yes usb play mpeg1 mpeg2ps mpeg2ts avchd mp4part10 mp4part2 avi xvid avi motionjpeg wmv9 mkv webm wav mp3 wma jpeg scene select photo music cinema game graphics sports auto parental control yes clock yes sleep timer yes on off timer yes teletext yes osd language afr ara eng fas fre ind por rus swa tha tur vie zho zul eco features dynamic backlight control yes backlight off mode yes power saving modes yes general power requirements dc 19 5v power consumption 51w standby power consumption 0 40w mensions w x h x d with stand approx 924 x 568 x 183 mm mensions w x h x d without stand approx 924 x 550 x 65 47 3 mm weight with stand approx 6 9 kg weight without stand approx 6 5 kg supplied accessories remote control rmt tx111p batteries r03 garansi 1 tahun resmi penting free packing kayu ,Rp 4950000
213,sharp 32 inch led tv lc 32le180i hitam free ongkir jabodetabek ,aquos led 32 lc 32le180i free ongkir khusus jakarta layan irim sanan tv untuk area jabodetabek sound reflect design rich detail and superb stereo imaging super eco mode optimized energy efficient screen display hdmi minal for effortiess gital connectivity with av equipment convenient operation with reminder feature antenna booster ilik fitur antenna booster fungsi untuk perkuat sinyal terima antena pengaruh besar untuk jernih kualitas gambar hilang gambar bayang eco mode beri konsumsi daya tv rendah simpan setengah 18w model standar sound reflect design refleksi sound lengkung suara luar televisi pecah dengar sempurna 7 shields protection lengkap 7 lindung ketat kualitas standart jepang untuk lindung televisi ,Rp 2320000
214,sony 55 quot smart full hd led tv kdl 55w650d garansi resmi sony indonesia ,share photos easily your smartphone on the big screen play back through usb find more of the entertainment you love slim and streamlined rediscover every detail high definition with extra brilliance ,Rp 9399000
215,sony led smart tv 48 inch 48w650d ,free packing kayu spesifikasi garansi resmi 1 tahun full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring akses dunia film kualitas gambar jernih manja full hd agum fiture x reality pro jadi gambar hidup tonton video youtube jelajah dunia internet koneksi wifi bagus gambar tajam berkat teknolog olah citra canggih resolusi gambar sony led tv full hd prosesor gambar unik leveraged sony x realitas pro x reality pro teknolog kualitas gambar layar tingkat untuk bantu lihat tajam urang bising untuk ingkat kontras terang gelap warna gambar indeks gerak motionflow xr jelas 100hz jujur gambar detail tajam bantu bawa adeg aksi halus blur eliminasi getar noise televisi youtube hibur jari operasi sederhana sony led tv ungkin hibur henti repositor konten vietnam youtube variasi sony led tv respon cepat minta film studi hibur senang selaras program olahraga hot cepat sistem boot cepat akses konten secara langsung irim jaring sony entertainment cerdas jernih gambar apresiasi alam kualitas gambar tingkat teknolog canggih ganggu super kurang sony resolusi jelas enhancer akurat reproduksi detail tekstur bidang gambar datar gambar tajam hasil kontras tingkat gambar tampil bantu lanjut ,Rp 7590000
216,tv led lg 43lh540t full hd flat tv lg samsung sony polytron ,lg led tv 43 inch full hd tv flat model 43 lh 540t picture quality triple xd engine namic color built in game desing telic sound 2 0 ch 10 w virtual 10 w clear voice 43lf540t desain fitur spesifikasi ubah itahu layar gambar simulasi dramatisasi fitur video sedia model sila lihat tab spesifikasi teknis untuk daftar lengkap fitur model garansi resmi lg ,Rp 4550000
217,adaptor tv sony led bravia 19 40 inci ,adaptor tv sony bravia untuk led 19 5 volt 4 7 amper kualitas ori bro ukur 19 40 in dites kirim ,Rp 190000
218,sony 48 quot internet tv led kdl 48w650d dvb t2 garansi resmi sony indonesia 1 tahun ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir untuk free ongkir irim utama via tiki guna irim kilat ,Rp 6499000
219,adaptor tv sony bravia led 19 5 votl ,adaptor tv sony bravia led 19 5 v 4 35 amper untuk ukur 19 in 40 inci kualitas ori masuk kabel power spesialis adaptor untuk tv merek sony ,Rp 220000
220,sony 40 quot internet led tv kdl 40w650d dvb t2 garansi resmi sony indonesia ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir ,Rp 4999000
221,led tv sony bravia 55 android tv 4k 55x8500d garansi resmi ,android tv prosesor 4k x1 4k high dynamic range triluminos display tv 4k android 2016 rekomendasi netflix free ongkir jabodetabek luar kota harap konfirmasi biaya irim untuk informasi lanjut silah hubung ,Rp 16300000
222,led tv sony klv 40r352 ,tv led size 40 inch ilik kualitas gambar full hd lengkap oneksifitas 2 x hdmi 1 x usb ilik konsumsi daya 51 watt hemat energ sony klv 40r352c led tv 40 inch sony klv 40r352c led tv 40 inch tv led layar 40 inch resolusi 1920 x 1080 piksel ilik kualitas gambar full hd tv led desain slim lengkap koneksifitas 2 x hdmi 1 x usb ilik konsumsi daya 51 watt hemat energ ,Rp 5199000
223,smart tv led sony w65d 48 inch ,barang jual baru garansi fitur unggul gt x reality pro gambar jernih halus gt full hd 1080p gt motionflow xr jaga lancar aksi gt hibur hebat secara nirkabel wi fi bawa gt tampil ramping gt iptv hubung dunia konten online gt momen jadi milik photo sharing plus gt youtube video web layar besar gt screen mirroring smartphone layar besar gt utar super multi format usb gt clear phase untuk frekuensi halus seimbang gt speaker bass reflex untuk bass besar baik gt x protection pro tv xtra protection gt manajemen kabel buat kabel lihat happy shopping ,Rp 6940000
224,tv led sony bravia 65 inc 65x8500d android tv 4k hdr murah ,tv led sony bravia 65 65x8500d android tv 4k hdr murah a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l http wwwsonycomau local product kd 65x9300d http wwwsonycomau local product kd 65x9300d a ,Rp 26900000
225,tv sony bravia 32 led ,tv led sony bravia sony klv 32r302c tv led 32 inch led tv kualitas gambar jernih detail ilik ukur layar 32 inch led tv lengkap x protection pro lindung debu lembab lonja listrik petir sambar antena rumah barang baru 3 bulan cacat kartu garansi segel lengkap dus dll tv nya harga baru rp 3 1 3 35 jt jual rp 2 1 juta wa ,Rp 2500000
226,free ongkir tv led sharp 32 inch hd lg samsung toshiba sony polytron lc 32le260i ,khusus gojek untuk irim luar kota wajib baca tentu bawah hati sharp 32le260i scontinued produksi ganti jadi 32le180i iklan erus jual sharp lc 32le180i 32 aquos led tv ready banyakkkkk kirim paka gosend 15ribu aja hari gak perlu ribet bingung pake ekspedisi wilayah jangkau gojek hati untuk beli barang jamin 100 baru dus asli segel pabrik barang bekas display cacat bekas pamer garansi resmi 3tahun service sparepart beri nota resmi tinggal lampir nota beli kasih claim garansi tunggu langsung beliii stock banyaaakkkkk murah fitur utama hd ready tv with led backlight eagle view and aquomotion 200 240 hz usb music amp amp amp amp amp amp amp amp amp amp amp amp amp picture antenna booster eco mode cp wa sms samsung lg toshiba sharp led smart tv televisi changhong akar gojek gosend maicih cemil promo ,Rp 2199000
227,led tv 4k uhd sony bravia kd 49x8000c 49inch murah garansi resmi ,murahhargasebl specialpromofreeled19inch hargadibawah10juta led tv sony bravia kd 49x8000c spek sbb led tv 4k uhd resolusi big size 49inch usb smart movie support hdd hdmi input gital tv slim bezzel android tv internet smart x reality pro garansi resmi sony buru order barang batas thx ,Rp 9888000
228,led tv sony klv 32r302 c free ongkir wil sby ,specifications x protection pro clear resolution enhancer clear phase hdmi x 2 usb super multi format play screen size 32 31 5 80cm 16 9 tv system 1 analog b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1080 60i 1080 60p hdmi component 1080 50i 1080 50p hdmi component 480 60i 480 60p 576 50i 576 50p 720 60p 576 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture mode vivid standard custom photo vivid photo standard photo custom cinema game graphics sports screen format tv auto wide full normal wide zoom zoom 4 3 default pc full 1 full 2 normal ,Rp 3038000
229,free ongkir jakarta sony full bravia klv 40r352 hd led tv 40 hitam ,barang baru garansi resmi garansi 1 tahun spare part service free ongkir jakarta sony 40 led tv hitam bravia klv 40r352 hadir alam onton senang kualitas full hd kualitas gambar tajam jernih kaya warna nyaman onton tv luarga teman desain slim eleg ambah kesan cantik untuk ruang teknolog bravia engine teknolog bravia engine bilang kontrol atas tampil layar tv atur gambar kontras tinggi warna superior untuk jelas warna akjub teknolog clear resolution enhancer nikmat kualitas gambar tajam jernih penuh detail teknolog clear resolution enhancer awar reduksi noise untuk hasil gambar tajam natural kontras nyata beri nyaman onton tv teknolog motionflow xr 100 rasa gambar jernih tajam jelas tv bravia teknolog motionflow perhalus gera gambar utama adeg adeg cepat tayang olahraga film laga teknolog motionflow 100hz jumlah frame tampil jadi 100 frames detik gambar tetap lihat tajam stabil ideal untuk program ampil adeg laga fm radio sony bravia hadir alam dengar radio audio anja telinga simpan 30 stasiun radio nikmat mudah ilih channel ekan tombol remote control hdmi port hdmi ungkin untuk hubung tv bagai jenis sumber video amp audio masuk video gambar angkat gital home theater blu ray player dukung standar video standard enhanced high definition sinyal multi channel audio kabel transmisi sinyal tv definisi tinggi dukung atsc 8 channel gital audio bandwith 5 gbps butuh kabel hdmi untuk hubung tv audio sumber video full hd 1080 jelas beri kualitas full hd puas kualitas gambar beri resolusi 1920 x 1080 beri tonton kualitas gambar kaya warna jernih tajam usb mudah colok usb tv untuk ikmat konten multimedia film foto musik secara langsung ikmat agam hibur mudah nyaman tv ruang tamu ,Rp 4299000
230,sony 40 full hd led tv 40r352 garansi resmi sony indonesia ,teknolog motionflow xr 100 full hd 1080 hdmi fm radio ,Rp 4099000
231,sony bravia led tv 4k uhd kd 55x9000c 55inch android tv plus 3dimensi garansi resmi ,freeledtv19inch sony led tv kd 55x9000c spek sbb big size 55inch 4k ultra hd resolusi processor x1 3dimensi slim bezzel android tv internet x reality pro gital tv tuner ultra slim design usb 2 0 smart movie support hdd upto 1tb hdmi input optical audio lan cable connection audio in jack 3 5mm buru order gan promo free led tv 19inch branded utk luar pulau anjur packing kayu biaya sesuai thx ,Rp 16888000
232,led tv sony bravia 48inch kdl 48w700c free dvd player bluray ,led tv sony kdl 48w700c spek sbb big size 48inch full hd 1080p internet tv hdmi input usb smart 2 0 movie hdd support slim design x reality pro khusus sby n sktr free cod tuna tempat area by expedisi ogks subsid 50 by lapak free dvd player bluray lg bp125 thx ,Rp 7350000
233,sony led tv 40r350 new segel ,color black display features full hd display size 40 0 gender unisex model kdl 40r350b size l x w x h 6 3x91 7x59 8 weight 16 warranty iod 1 years warranty type local manufacturer warranty improve your viewing experience with crisp image quality and well balanced surround sound with the sony bravia 40r350b with a unique x protection pro feature it protects the tv from any external threats such as humidity surges lightning and dust so you are able to enjoy high quality entertainment that lasts longer clearer more natural image details enter the world of spectacular crisp moving images with the clear resolution enhancer this feature provides superior reduction of noise natural pictures while offering a depth of realism balanced reproduction of sound frequencies the sonys clear phase speakers will drastically improve your listening experience as much as the crisp details on screen this technology quickly fine tunes the frequency of the speakers for a more balanced pure natural audio that is crafted to precision lifelike action with smoother movement the motionflow minimizes motion blur for fast moving scenes to deliver smooth and less blurry images while you are enjoying fast action sequences or fast paced sports simply choose from the selection of viewing modes to suit your preferences for all types of programmes listen to your favourite radio stations this tv makes a great sounding radio too enjoy crisp and clear reception of your favourite radio station through its powerful speakers simply toggle radio stations using your tv remote up to 30 stations can be favourited and named for an instant recall whenever you want ,Rp 4150000
234,led tv sony bravia kdl 55w800c android tv 55inch ,led tv sony spek sbb big size 55inch led full hd 1080p android tv wifi usb smart 2 0 movie hdmi input stand led stainless minimize slim design barang baru gress garansi 1th sony khusus sby n sktr layan cod tuna tempat thx ,Rp 13499000
235,sony 48 quot internet tv led kdl 48w650d dvb t2 ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir ,Rp 6499000
236,led tv full hd 55inch sony bravia kdl55w954 3dimensi smart tv seri kolektor ,led tv big screen 55inch sony bravia seri w954 khusus kolektor yg ngerti kelas barang feature 3dimensi smart tv free dvd bluray 3dimensi player merk samsung ogks krm free le indonesia maximal subsid ogks 1jt free wall bracket ukr besar 70inch thx ,Rp 24500000
237,promo led tv sony full hd 40 quot klv 40r352c ,screen size 40 amp quot 101 6cm 16 9 tv system 1 analoge b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1p hdmi component 1p hdmi component 4876 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture display resolution fu120,asus profesional p2430ua wo082t ci3 6006u 2 0ghz ram 4gb win 10 ,asus profesional p2430ua wo082t spesifikasi processor ci3 6006u 2 0ghz ram 4gb hdd 500gb vga intel hd520 layar 14 os win 10 dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi resmi 3 tahun ima cod delivery untuk daerah jakarta harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset ,Rp 5875000
121,promo asus rog fx502vm dm613t gtx1060 3gb 1tb 128gb ssd ram 16gb ci7 7700hq ,asus rog fx502vm dm613t spesifikasi ci7 7700hq 2 8 3 2ghz 16gb 1tb 128gb ssd nvidia gtx1060 3gb 15 6 fhd win10 dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi resmi 2 tahun ima cod delivery untuk daerah jakarta free bag pak harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset ,Rp 20099000
122,promo asus rog gl753vd ci7 7700hq 3 2ghz ram 16gb nvidia gtx1050m 4gb ,asus rog gl753vd ds71 d spesifikasi ci7 7700hq 2 8 3 2ghz 16gb 1tb nvidia gtx1050m 4gb 17 3 fhd win10 dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi stributor 3 tahun ima cod delivery untuk daerah jakarta harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset ,Rp 19200000
123,promo gaming asus fx553vd dm001d nvidia gtx1050 2gb ram 8gb ,asus fx553vd dm001d spesifikasi ci7 7700hq 2 8 3 2ghz 8gb 1tb nvidia gtx1050 2gb 15 6 fhd dos dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi resmi 2 tahun ima cod delivery untuk daerah jakarta free bag pak harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset ,Rp 12900000
124,promo asus rog gl553vd fy280d ci7 7700hq 8gb gtx1050t 4gb win 10 ,asus rog gl553vd fy280d d1 spesifikasi processor ci7 7700hq 2 8 3 2ghz ram 8gb hdd 1tb vga nvidia gtx1050 4gb layar 15 6 fhd os win10 dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi resmi 2 tahun ima cod delivery untuk daerah jakarta harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset bonus backpack rog ,Rp 15400000
125,asus p2420l core i5 5200 2 2 ghz 14 inc windows 7 pro 64 bit nvidia geforce 920 ,promo asus p2420l jwo0117e bk spesifikasi processor intel core i5 5200u cpu 2 20ghz ram 1 x 4096 mb ddr3 4 gb pc3l 12800 1 slot memory available harddisk 500 gb kamera vga web camera vga intel hd graphics 5500 nvidia geforce 920m 2 gb ddr3 dedicated 128 mb shared 1999 mb up to 2127 mb batera 6 cell li ion 5200 mah fitur dvd super multi dl drive card reader 3 in 1 realtek pcie gbe family controller bluetooth webcam cardreader 3 port usb 3 0 1 port usb 2 0 hdmi vga out realtek 8821ae wireless lan 802 11n pci e nic finger print reader layar 14 0 hd slim 1366x768 warna black operation system os windows 7 professional 64 bit windows 10 pro 64 bit garansi 1 tahun bonus tas mouse usb ,Rp 7339000
126,asus rog strix gl553vd 7700hq black 7700hq 16gb 1tb gtx1050m 4gb windows 10 ,spesifikasi i7 7700hq kabylake ram 16gb ddr4 1tb sata nvidia gtx1050m 4gb 15 6 full hd windows 10 garansi asus global 1 tahun lengkap unit laptop adaptor kartu garansi note harap konfirmasi esan untuk asti tersedia stock free bubble warp packing untuk berat masuk packing masuk packing kayu kliknklik depok towns square lanta 2 eskalator ,Rp 15900000
127,laptop asus x555qg bx101d amd quadcore a10 9600p 2 4ghz 4gb 1tb ,laptop asus x555qg bx101d amd quadcore a10 9600p 2 4ghz 4gb 1tb vga 2gb 15 6 inch spesifikasi processor amd quadcore a10 9600p 2 4ghz ram 4gb hdd 1tb 1000gb layar 15 6 hd 1366 768 vga amd dualgraphics r5 r6 m435dx with 2gb dedicated dvd wifi webcam hdmi port vga color black kondisi bekas baru 3 bulan garansi resmi 2 tahun lengkap driver dus kartu garansi kabel power charger ,Rp 5750000
128,asus a456ur core i5 new murah ,asus a456ur intel core i5 7200u 2 5ghz hdd 1tb sata memory 4gb ddr4 intel hd graphics nvidia geforce 930mx 2gb dvdrw multi camera wifi display 14 0 led bluetooth dos spek lengkap googling aja gan pilih warna a456ur ga091d dark blue a456ur ga090d dark brown a456ur ga093d red a456ur ga092d gold a456ur ga094d white kondisi lengkap 100 barang baru segel fullset backpak tas gendong asus ori garansi resmi asus indonesia 2 tahun nb harga masuk packing kayu asuransi lokasi bandung trade mall lt2 blok bb 52 jln ibrahim adji 47 cicadas bandung cod bandung kota thanks bukalapak ,Rp 6900000
129,asus a455la core i3 5005u 4gb 500gb new resmi merah ,asus a455la wx669d merah intel core i3 5005u 2 0ghz hdd 500gb sata memory 4gb ddr3 intel hd graphics dvdrw multi camera wifi display 14 0 led bluetooth dos spek lengkap googling aja gan pilih warna a455la wx669d merah a455la wx668d biru a455la wx670d putih kondisi lengkap 100 barang baru segel fullset backpak tas gendong ori asus garansi resmi asus indonesia 2 tahun nb harga masuk packing kayu asuransi lokasi bandung trade mall lt2 blok bb 52 jln ibrahim adji 47 cicadas bandung cod bandung kota thanks bukalapak ,Rp 4750000
130,asus x200m ,spesifikasi amp amp amp amp gt processor intel celeron n2820 amp amp amp amp gt memory 2gb amp amp amp amp gt hard drive 500 gb amp amp amp amp gt intel hd graphics amp amp amp amp gt screen size 11 6 high definition led amp amp amp amp gt hf web camera amp amp amp amp gt 802 11 b g n wi fi amp amp amp amp gt card reader multi in 1 amp amp amp amp gt windows fisik sesua gambar iklan mesin normal cocok bangat nich agan ajar mahasiswa kerja kantor harga dita gan super murah riah agan laptop second murah riah kualitas ok punya minat langsung aja gan masukin kranjang bukalapak tunggu gan order barang batas habis posting langsung ebut garansi sonal mesin ane kasih 1 minggu lengkap unit carger ,Rp 1890000
131,asus x200ca white ,spesifikasi amp amp amp amp gt processor intel celeron cpu 1007u amp amp amp amp gt memory 2gb ddr3 1333mhz onboard amp amp amp amp gt hard drive 500 gb amp amp amp amp gt intel hd graphics amp amp amp amp gt screen size 11 6 high definition led amp amp amp amp gt hf web camera amp amp amp amp gt 802 11 b g n wi fi amp amp amp amp gt card reader multi in 1 amp amp amp amp gt windows cocok agan ajar mahasiswa kerja kantor harga dita gan super murah riah agan laptop second murah riah kualitas ok punya mulus minat langsung aja gan masukin kranjang bukalapak tunggu gan order barang batas habis posting langsung ebut garansi sonal mesin ane kasih 1 minggu lengkap unit carger dus ,Rp 1890000
132,asus x541sa bx402d sr cel n3060 ram4gb hdd500gb dos layar 15 6 quot garansi resmi ,processor intel celeron dual core n3060 processor operating system dos memory 4 gb ddr3l 1600mhz sdram onboard memory display 15 6 16 9 led backlit hd 1366768 glare panel with 45 ntsc graphic integrated intel hd graphics hard drives 500gb 5400rpm sata hdd optical drive super multi dvd yboard chicklet yboard card reader multi format card reader sd sdhc sdxc webcam vga web camera wi fi integrated 802 11b g n integrated 802 11 ac on selected models 10 100 base t bluetooth built in bluetooth v4 0 interface 1 x microphone in headphone out jack 1 x vga port mini d sub 15 pin for external monitor 1 x usb 3 0 port s 1 x usb 2 0 port s 1 x usb c gen 1 up to 5 gbps 1 x rj45 lan jack for lan insert 1 x hdmi audio built in stereo w speakers and microphone asus sonicmaster technology battery 3 cells 36 whrs battery power adapter plug type 4 mm output 19 v dc 1 75 a 33 w input 100 240 v ac 50 60 hz universal warna silver free tas garansi 2 tahun resmi asus ,Rp 3629000
133,asus x540ya bx102d e1 7010 2gb 500gb dos 15 6 quot silver ,ready stock barang jamin 100 garansi asus indonesia harap konfirmasi barang esan speksifikasi amd e1 7010 apu with amd radeon r2 graphics dos layar 15 6 hd 1366x768 500gb hdd 2gb ddr3 memory usb 3 0 wi fi dvd writer 2 tahun garansi global senila rp 900 000 ,Rp 3280000
134,laptop asus a450l cori5 4200u haswell gamming ,asus a450l cori5 4200u gamming spesifikasi processor cpu cori5 4200u haswell ram ddr3 4gb hardisc 500gb vga invidia 720m gamming grafis layar 14inc led hd dvd super multi webcam hdmi wifi lan card reader multi in 1 reader usb 3port lengkap unit laptop battrey adaptor kabel power kondisi hardware normal 100 fisik 98 muluss segel blm bongkar batrey tahan 2 3jm gantung pmakei os win 8 1 driver save in folder pin bb by riquez harga rp 4 750 nett iklan msh tayang barang ready langsung atc aja jgn tnya stock cara esan baca ikla telit ccok dgn unit silahakn trasnfer bukalapak barang kirim jne posindo untuk area luar kota pulau bayar c o d laku sidoarjo sby panda mojosar sela atur ,Rp 4750000
135,asus e202sa n3060 ,intel dual core n3060 ram 2gb ddr3l hdd 500gb intel hd graphics layar 11 6 1366x768 dos usb 3 1 type c usb 3 0 bt 4 0 wifi garansi 1 tahun fd111d black fd112d white fd113d blue fd114d red ,Rp 3149000
136,asus rog gx800vh kbl gy005t ironm metal ,display 18 4 fhd 3840x2160 wide view g sync processor intel core i7 7820hq processor 2 7ghz 8m cache up to 3 6 ghz memory 64gb 2800 ghz ddr4 ram hard drive pcieg3x4 512g m 2 ssd 3 graphics nvdia gtx1080 16g ddr5 g sync optical drive operating system windows 10 64bit camera hd web camera audio built in stereo 3 w speakers and microphone asus sonic studio networking wi fi bt4 0 slots interface 1 x microphone in jack 1 x headphone out jack spdif 2 x usb 3 1 type c port s 3 x usb 3 0 port s 1 x rj45 lan jack for lan insert 1 x hdmi 1 x docking port hot swap 1 x mini display port 1 x sd card reader battery 74whrs 4s2p 8 cell li ion battery pack power adapter output 19 5 v dc 16 9 a 330 w 19 5 v dc 16 9 a 330 w input 100 240 v ac 50 60 hz universal 3 2 pin compact power supply system system mensions 45 8 x 33 8 x 4 54 cm wxdxh dock thermal dock 35 9 x 41 8 x 13 3 cm wxdxh ,Rp 95299000
